Source_Name,sigma²_NXS(month),err_sigma²_NXS(month),a*sigma²_NXS(month),sigma²_NXS(3 day),err_sigma²_NXS(3 day)
J1912.1-0803,,,,,
J1912.4-1222,0.14737579685981153,0.04348868219608915,0.539848564428882,,
J1912.4+3738,,,,,
J1912.7-1250,,,,,
J1913.0-8009,0.32104443275865685,0.029460473443845774,1.1760097643950902,,
J1913.2+0512,,,,,
J1913.4-3629,,,,,
J1913.9+4439,,,,,
J1915.3+1149,,,,,
J1916.7-1516,,,,,
J1917.7-6442,,,,,
J1917.7-1921,0.05878016553068045,0.019505100276599012,0.2153161418276485,,
J1917.7-6930,,,,,
J1918.1+3752,,,,,
J1918.2-4111,,,,,
J1919.2+0618,,,,,
J1919.4-4550,,,,,
J1921.3-1231,,,,,
J1921.7+5817,,,,,
J1921.8-1607,,,,,
J1922.2+2314,,,,,
J1922.5-7453,,,,,
J1923.4-2503,,,,,
J1923.5-2104,,,,,
J1924.2-1549,,,,,
J1924.3-5458,,,,,
J1924.8-2914,0.24103800158108693,0.034068176195547306,0.8829402242359673,,
J1925.0+2815,,,,,
J1925.1-3358,,,,,
J1925.1-1019,,,,,
J1925.7+1227,,,,,
J1925.8-2220,,,,,
J1926.1+2059,,,,,
J1926.8+6154,,,,,
J1927.5+6117,,,,,
J1929.4+6146,,,,,
J1930.3+0911,,,,,
J1931.1+0937,,,,,
J1931.3-1556,,,,,
J1931.5+5229,,,,,
J1933.2-4539,,,,,
J1933.3+0726,,,,,
J1933.9-1025,,,,,
J1934.2+6002,,,,,
J1934.3-2419,,,,,
J1934.3+6541,,,,,
J1934.5+6139,,,,,
J1936.9-4720,,,,,
J1937.0+8354,,,,,
J1937.2-3958,,,,,
J1937.2-4217,,,,,
J1939.5-1525,,,,,
J1939.8-4928,,,,,
J1941.3-6210,0.4386042657819817,0.020697683650335506,1.6066402236998185,0.23009331879031425,0.017976970885320666
J1941.7+7218,,,,,
J1942.1+4011,,,,,
J1942.5-5827,,,,,
J1942.7+1033,,,,,
J1942.8-3512,,,,,
J1943.6-0533,,,,,
J1943.9-2705,,,,,
J1944.0+2117,,,,,
J1944.2+3921,,,,,
J1944.4-4523,,,,,
J1944.9-2143,,,,,
J1945.1-4007,,,,,
J1945.5-0153,,,,,
J1946.0-3112,,,,,
J1946.0+0937,,,,,
J1948.3+1207,,,,,
J1949.0+1314,,,,,
J1949.2+7250,,,,,
J1949.4+1247,,,,,
J1949.5+7311,,,,,
J1949.5+0906,,,,,
J1949.9-6134,,,,,
J1950.0-7321,,,,,
J1950.6-5547,,,,,
J1950.6+3456,,,,,
J1950.8+1211,,,,,
J1951.2-0951,,,,,
J1951.8-0511,,,,,
J1953.0+7651,,,,,
J1953.0-7025,,,,,
J1954.6-1122,0.1389018227348254,0.03263255534490589,0.5088077635385375,,
J1954.9-5640,,,,,
J1955.1-1604,,,,,
J1955.2+1358,,,,,
J1955.4+5132,0.16026782106656104,0.030126558419069787,0.5870730131435948,,
J1955.7+0214,,,,,
J1956.1+0234,,,,,
J1957.1-3231,0.5427857787936297,0.08330252356989444,1.988264896391946,,
J1958.0-3845,2.1993751498968743,0.028895773646027953,8.056475639903136,1.0874091958419114,0.021405795802971
J1958.1+2438,,,,,
J1958.1-0711,,,,,
J1958.3-3010,,,,,
J1959.0+3844,,,,,
J1959.1-4247,,,,,
J1959.7-4725,,,,,
J2000.0+4214,,,,,
J2000.0+6508,0.286602598932082,0.012147616096376561,1.049846751581927,0.1334757554227903,0.010724883859647994
J2000.3-2930,,,,,
J2000.6-1328,,,,,
J2000.9-1748,0.6595635719792028,0.041269655639119794,2.416030685291275,,
J2001.2+4353,0.5902769858482104,0.042013980681400526,2.162228739150998,,
J2001.5-0818,,,,,
J2001.7+7040,,,,,
J2001.9-5737,,,,,
J2002.4-7119,,,,,
J2002.6+6302,,,,,
J2003.6+2333,,,,,
J2005.1+7003,,,,,
J2005.2-1822,,,,,
J2005.5+7752,0.5816684237534361,0.03233085429098584,2.1306949324630415,0.12378948706513951,0.020648197645601062
J2005.8+6424,,,,,
J2005.9-2309,0.1771143767126635,0.032527183230313735,0.6487832062343284,,
J2007.2-1433,,,,,
J2007.2+6607,0.11464005009346653,0.030722676963835592,0.4199350760958604,,
J2007.3-7728,,,,,
J2007.9-4432,0.7579766397593602,0.05696217346503601,2.776525111745148,,
J2009.4-4849,0.10891197128091264,0.021031731916498236,0.39895269506870845,-0.09112033086155061,0.016831348765457502
J2009.9+3544,,,,,
J2010.0+0726,,,,,
J2010.0+7229,,,,,
J2011.6-1546,,,,,
J2012.0+4629,0.32560128681370454,0.023518765110565422,1.1927018615531428,0.02911922847541939,0.015660363591237687
J2012.2-1646,0.12678044560210644,0.040152629512244076,0.4644062526837804,,
J2013.0-3717,,,,,
J2013.0-3828,,,,,
J2014.3-0047,,,,,
J2014.5+0648,,,,,
J2015.0+1621,,,,,
J2015.2-0137,,,,,
J2015.3-1432,,,,,
J2015.4+6556,,,,,
J2015.5+3710,0.6344894122198872,0.02352058742299298,2.324182163086485,0.3070648400423942,0.01764689979434004
J2016.3-2331,,,,,
J2016.3-0903,,,,,
J2017.5-4113,,,,,
J2017.5-3753,,,,,
J2018.5+3852,,,,,
J2021.4-2048,,,,,
J2021.9+0629,,,,,
J2022.0-7224,,,,,
J2022.3-4513,,,,,
J2022.5+7612,0.16811121256852513,0.029149055124942515,0.615803942731828,,
J2023.2+3153,,,,,
J2023.4+4127,,,,,
J2023.6-1139,,,,,
J2023.6-0123,,,,,
J2023.8-4828,,,,,
J2024.4-0847,,,,,
J2024.6-3252,0.15098712366437284,0.04227881047571611,0.5530771245633554,,
J2024.7-2328,,,,,
J2024.8-6459,,,,,
J2024.8+2734,,,,,
J2025.2+0317,,,,,
J2025.3-2231,,,,,
J2025.3+3341,0.35803933470558413,0.0428660050221887,1.311524856647542,,
J2025.6-0735,1.258614478684696,0.02088406200136868,4.610398952642567,0.8999149012276693,0.017819362019981532
J2026.0-2845,,,,,
J2026.1+7645,,,,,
J2026.6+3449,,,,,
J2029.1-1839,,,,,
J2029.5+4925,0.1715790890137629,0.04523204902827114,0.6285070334731061,,
J2030.2-0620,,,,,
J2030.4-0502,,,,,
J2030.5-1439,,,,,
J2030.8-6959,,,,,
J2030.9-1621,,,,,
J2030.9+1935,,,,,
J2031.1-2615,,,,,
J2031.2-4121,,,,,
J2031.8+1619,,,,,
J2031.9+2403,,,,,
J2032.0+1219,,,,,
J2033.7+6308,,,,,
J2034.6+1154,1.3256338975231439,0.10538578593282019,4.855896095455033,,
J2034.8-4200,,,,,
J2034.9-0450,,,,,
J2035.4+1056,1.822895310598923,0.042560647761258584,6.677401835981685,,
J2035.9+4901,,,,,
J2036.4+6553,,,,,
J2036.9-3329,,,,,
J2037.9-0504,,,,,
J2038.7+5117,,,,,
J2039.0-1046,,,,,
J2039.3+2150,,,,,
J2039.5+5218,,,,,
J2040.0-5737,,,,,
J2040.0+1237,,,,,
J2040.1-4621,,,,,
J2040.2-7115,,,,,
J2040.2-2506,,,,,
J2040.5-1705,,,,,
J2041.8-7319,,,,,
J2041.9-3735,,,,,
J2042.1+2427,,,,,
J2042.1+4209,,,,,
J2042.6+1629,,,,,
J2042.7-5415,,,,,
J2042.7-0155,,,,,
J2043.7+0000,,,,,
J2044.0+1036,,,,,
J2045.1-2346,,,,,
J2046.6-1012,,,,,
J2046.8-4258,,,,,
J2047.1-7400,,,,,
J2047.9-3122,,,,,
J2048.6-6804,,,,,
J2049.0+1647,,,,,
J2049.7-0036,,,,,
J2049.9+1002,0.08369334670849286,0.024583624365069064,0.30657498745066564,,
J2049.9-2453,,,,,
J2050.0+0408,,,,,
J2050.4-2627,,,,,
J2052.2-5533,0.5941152776701762,0.037275617455138625,2.176288689116313,,
J2052.5+0810,,,,,
J2053.8+2922,,,,,
J2054.0+7024,,,,,
J2054.5+4731,,,,,
J2054.8+0015,,,,,
J2055.4-0020,,,,,
J2055.4-0504,,,,,
J2056.2-4714,0.6235682989555659,0.014570217670217725,2.2841773085355217,0.3926618332416976,0.012201491190229187
J2056.4-4904,,,,,
J2056.5-0202,,,,,
J2056.7-3209,,,,,
J2056.7+4939,,,,,
J2057.4-0723,,,,,
J2058.8-1442,,,,,
J2059.1-4103,,,,,
J2100.0+2103,,,,,
J2101.3+0912,,,,,
J2101.4-2935,,,,,
J2102.3+4702,,,,,
J2103.0+0342,,,,,
J2103.2-2114,,,,,
J2103.4-7816,,,,,
J2103.7-1112,,,,,
J2103.8-6233,,,,,
J2104.0-3546,0.2666023969168145,0.04965524225061858,0.9765845160162029,,
J2104.3-0212,,,,,
J2104.7+0108,,,,,
J2105.2-5143,,,,,
J2106.9+2455,,,,,
J2107.6-4148,,,,,
J2107.9+6006,,,,,
J2108.0+3655,,,,,
J2108.2-2454,,,,,
J2108.3-4824,,,,,
J2108.5+1434,,,,,
J2108.7-0250,,,,,
J2108.7+7532,,,,,
J2108.9-6638,,,,,
J2109.6+0440,,,,,
J2109.7-4109,,,,,
J2109.8-8618,,,,,
J2110.2-1021,,,,,
J2110.3+0808,,,,,
J2110.3+0404,,,,,
J2112.7+0819,,,,,
J2112.9-4818,,,,,
J2113.9+1120,,,,,
J2114.7+3130,,,,,
J2114.8+2831,,,,,
J2114.8+2026,,,,,
J2115.2+1218,,,,,
J2115.4+2932,0.5888253456263315,0.0312304474318509,2.1569112724668718,,
J2115.6-4938,,,,,
J2115.8+6753,,,,,
J2115.9-0113,,,,,
J2116.2+3339,0.14748208774503568,0.024903570975470437,0.540237915889724,,
J2116.3+1015,,,,,
J2117.4+6159,,,,,
J2117.8-1521,,,,,
J2117.8-3243,,,,,
J2118.0+0019,,,,,
J2118.2+5752,,,,,
J2118.2-5419,,,,,
J2118.8-0723,,,,,
J2119.0-3317,,,,,
J2119.4+4652,,,,,
J2119.5-4541,,,,,
J2119.6-1105,,,,,
J2120.6-1254,,,,,
J2120.6-6114,,,,,
J2120.7+4428,,,,,
J2121.0+1901,,,,,
J2123.6+0535,,,,,
J2123.8-3148,,,,,
J2126.1-3922,,,,,
J2126.3-4605,0.47082680040816094,0.043869760093353284,1.7246737775862124,,
J2126.5+1842,,,,,
J2127.5-5744,,,,,
J2127.7+3612,,,,,
J2130.0+2610,,,,,
J2130.2-7320,,,,,
J2130.4-4241,,,,,
J2130.8-6623,,,,,
J2131.0-2746,,,,,
J2131.5-0916,,,,,
J2131.7-2515,,,,,
J2132.0-5418,,,,,
J2133.0+2610,,,,,
J2133.1+2529,,,,,
J2133.6+8002,,,,,
J2133.6+1439,,,,,
J2133.9+6646,,,,,
J2134.2-0154,0.3858795116805235,0.05444345396281315,1.413505506751599,,
J2134.3-6511,,,,,
J2134.5-2130,,,,,
J2135.3-5006,,,,,
J2136.2+0032,,,,,
J2136.2-0642,,,,,
J2136.5+4259,,,,,
J2137.4-3209,,,,,
J2138.3+3556,,,,,
J2138.8-2055,,,,,
J2139.1+3724,,,,,
J2139.2-2214,,,,,
J2139.4-4235,0.29972941927174945,0.015520717158374591,1.0979312760892055,0.0882064928479977,0.012112583349803635
J2139.9+3910,,,,,
J2140.5-6731,,,,,
J2141.4+2947,,,,,
J2141.7-6410,0.7723953164403379,0.03201038785949656,2.8293418026336408,,
J2141.8-3727,,,,,
J2142.1+4501,,,,,
J2142.4+3659,,,,,
J2142.5-2552,,,,,
J2142.7-0437,,,,,
J2142.8+1958,,,,,
J2143.0-5501,,,,,
J2143.1-3929,,,,,
J2143.5+1743,0.2343813881478949,0.012011047305586681,0.8585565514590523,0.100691251378992,0.009981495918976055
J2143.9+3337,,,,,
J2144.2+3132,,,,,
J2144.3-7802,,,,,
J2144.8-1817,,,,,
J2145.0-3356,0.8003173570911362,0.052221159356847374,2.9316223255040064,,
J2145.5+1006,,,,,
J2145.7+0718,,,,,
J2146.4-1528,,,,,
J2146.5-1344,,,,,
J2146.8+0425,,,,,
J2147.1+0931,0.41272839862552324,0.030931270598931644,1.5118549873488705,,
J2147.3-7536,0.7420693545322588,0.02205113480885075,2.7182555364363865,0.43098304277533145,0.01771995489996654
J2148.0-0733,,,,,
J2148.6+0652,,,,,
J2148.9-0121,,,,,
J2149.1+6104,,,,,
J2149.6+0323,,,,,
J2149.7+1917,,,,,
J2150.1-1410,,,,,
J2150.7-1750,,,,,
J2150.7-2810,,,,,
J2150.8+1118,,,,,
J2151.4+4156,,,,,
J2151.7-2749,,,,,
J2151.8-3027,0.9147487600724559,0.0348225699440853,3.3507931116257685,,
J2152.0-1205,,,,,
J2152.5+1737,,,,,
J2153.1-0041,,,,,
J2153.8-1137,,,,,
J2155.3+6602,,,,,
J2156.0+1818,,,,,
J2156.0-6942,,,,,
J2156.3-0036,,,,,
J2156.9-0854,,,,,
J2157.5+3127,0.8040043585263219,0.034633899685362346,2.945128087469288,,
J2158.1-1501,,,,,
J2158.5-7550,,,,,
J2158.8-3013,0.2041917794537992,0.0072601151306031265,0.7479697572808994,0.18573659518063862,0.007802770711388329
J2159.1-2840,,,,,
J2159.8-4751,,,,,
J2200.1+2138,,,,,
J2200.3+1029,,,,,
J2200.6+0232,,,,,
J2200.7-2414,,,,,
J2201.0-5907,,,,,
J2201.5-8339,0.3716010434211642,0.025160905506955638,1.3612024097960602,,
J2201.5+2950,,,,,
J2201.8+5048,,,,,
J2201.9-1706,,,,,
J2202.7+4216,0.9512395174813304,0.006814163631999751,3.484461484736194,1.0646032914796486,0.007404215231594262
J2202.7-5637,,,,,
J2203.4+1725,0.3586999211384181,0.027284591356764382,1.313944634148632,,
J2203.6+6751,,,,,
J2204.3+0438,,,,,
J2204.5+3634,,,,,
J2205.0+7432,,,,,
J2206.8-0032,,,,,
J2207.0+3607,,,,,
J2207.1+4316,,,,,
J2207.5-5346,0.17609999336156112,0.031239801967608633,0.6450674441652413,,
J2207.6+0053,,,,,
J2208.1-4507,,,,,
J2208.2+0350,,,,,
J2209.4+4329,,,,,
J2209.7-0451,,,,,
J2209.8-5028,,,,,
J2210.5+3623,,,,,
J2210.8+3203,,,,,
J2211.0-0003,,,,,
J2211.2-1325,0.1069420022560862,0.0330403191247626,0.39173655121956924,,
J2211.4-7040,,,,,
J2211.9+0821,,,,,
J2212.0+2356,,,,,
J2212.2-7251,,,,,
J2212.6+2800,,,,,
J2212.8+0647,,,,,
J2212.9-2526,,,,,
J2213.5-4754,,,,,
J2213.9+5948,,,,,
J2215.4+0544,,,,,
J2215.4+6105,,,,,
J2216.8+3103,,,,,
J2216.9+2421,,,,,
J2218.6+1941,,,,,
J2219.2+1806,0.39795711472262424,0.04729408748875602,1.4577466698390635,,
J2219.2-0342,0.14196793641548464,0.04347724788187074,0.5200391672299738,,
J2220.5+2813,,,,,
J2221.5-5225,,,,,
J2221.8+3358,,,,,
J2221.9-3504,,,,,
J2222.8+1209,,,,,
J2223.0+6746,,,,,
J2223.3+0102,,,,,
J2223.4+5814,,,,,
J2224.0-1127,,,,,
J2224.3+7737,,,,,
J2224.5+0353,,,,,
J2225.5-1114,,,,,
J2225.6+2120,,,,,
J2225.7-0457,,,,,
J2226.5+6901,,,,,
J2226.6+0210,,,,,
J2226.8+0051,,,,,
J2227.9-3031,,,,,
J2227.9+0036,,,,,
J2228.0-4155,,,,,
J2228.5+2211,,,,,
J2228.6-1636,,,,,
J2229.1+2254,,,,,
J2229.2-6911,,,,,
J2229.7-0832,0.3887020437797212,0.01866229550058648,1.423844652895492,0.1695188366000622,0.014523635906749282
J2230.9-7815,,,,,
J2231.0-4416,,,,,
J2231.6+2754,,,,,
J2232.3+7616,,,,,
J2232.3+6246,,,,,
J2232.6+1143,3.4757703757172074,0.012822068314746513,12.73200679891998,2.7107691565169034,0.011534598207863967
J2232.6-2023,,,,,
J2232.8+1334,,,,,
J2233.9-1229,,,,,
J2234.1-2656,,,,,
J2235.1-0623,,,,,
J2235.3+1818,,,,,
J2235.3-4836,0.1644799678746556,0.03179759127972827,0.60250242187939,,
J2235.8-3627,,,,,
J2236.2-1706,,,,,
J2236.3+2828,0.4761683074932646,0.016582372691022702,1.7442401174684856,0.14797207941265303,0.011200668742547706
J2236.4-2309,0.3766587267716483,0.08186709281286972,1.3797290821145274,,
J2236.5-1433,1.27391355181447,0.028476972075465144,4.666440601557669,1.010332377358944,0.026081170977848032
J2236.6+3706,,,,,
J2237.0-3921,,,,,
J2237.4+5124,,,,,
J2239.2-5657,,,,,
J2239.4+5130,,,,,
J2239.5-2440,,,,,
J2240.3-1246,,,,,
J2240.7-4746,,,,,
J2241.1-4122,,,,,
J2241.2+4120,,,,,
J2241.3+2943,,,,,
J2241.5+0454,,,,,
J2243.4-2544,,,,,
J2243.5-3931,,,,,
J2243.7-1231,,,,,
J2243.8-2510,,,,,
J2243.9+2021,0.1811365198702623,0.018690854525079025,0.663516617390182,0.03625768034971282,0.020071533117036036
J2244.2+4057,1.0090742886368367,0.02974791974841971,3.6963145762724676,,
J2244.6+2502,,,,,
J2244.9-0007,,,,,
J2245.5-1734,,,,,
J2245.9+1544,,,,,
J2246.5-1204,,,,,
J2246.7-5207,,,,,
J2247.1+4658,,,,,
J2247.4-0001,,,,,
J2247.5-3700,,,,,
J2247.8+4413,,,,,
J2248.7-3235,0.17701464015727206,0.0295605070679251,0.6484178637737861,,
J2248.7-4302,,,,,
J2248.9+2107,,,,,
J2249.4-1300,0.41164147085103425,0.08017497266459964,1.5078734896321597,,
J2249.7-5944,,,,,
J2249.9+0452,,,,,
J2250.0-1250,,,,,
J2250.0+3825,,,,,
J2250.4-4206,,,,,
J2250.4+1748,,,,,
J2250.7-2806,0.5248265860375604,0.037670730581766156,1.9224790303661425,,
J2251.2+5550,,,,,
J2251.5-4928,,,,,
J2251.7-3208,,,,,
J2252.0+8149,,,,,
J2252.0+4031,,,,,
J2252.6+1245,,,,,
J2253.2-1232,,,,,
J2253.3+3233,,,,,
J2253.7+1405,,,,,
J2253.9+1609,2.7233119868467157,0.006898067815077,9.975695452826919,3.596757094914871,0.008098140118499677
J2254.2+4305,,,,,
J2254.8-2725,,,,,
J2255.2+2411,,,,,
J2255.8-6543,,,,,
J2256.0-2740,,,,,
J2256.4-7119,,,,,
J2256.6-2011,,,,,
J2256.7+1307,,,,,
J2257.5+0748,,,,,
J2258.1-2759,1.076988305571553,0.0330596730531398,3.9450886988082097,0.5736847054848863,0.02596710072028077
J2258.3-3643,,,,,
J2258.4-5524,,,,,
J2258.5-8247,,,,,
J2259.7-3549,,,,,
J2259.8-1552,,,,,
J2300.1+4053,,,,,
J2300.3+3136,,,,,
J2300.7-2645,,,,,
J2300.8-0736,,,,,
J2300.9+7108,,,,,
J2301.0-0158,0.6337331164632809,0.036786612805170794,2.3214117951754236,,
J2302.8-1841,,,,,
J2304.3+0618,,,,,
J2304.6+3704,,,,,
J2306.6-1105,,,,,
J2307.4-1206,,,,,
J2307.5+8629,,,,,
J2307.6+1451,,,,,
J2307.7+6712,,,,,
J2308.6-4555,,,,,
J2308.9+1111,,,,,
J2309.7-3632,,,,,
J2311.0+0205,,,,,
J2311.0+3425,1.0263196461509025,0.027896841704974706,3.7594856104273306,0.43600046430726935,0.018997066454930697
J2311.7+2604,,,,,
J2311.8+4541,,,,,
J2312.5+7241,,,,,
J2313.4-6922,,,,,
J2313.5+3945,,,,,
J2313.9-4501,,,,,
J2314.0+1445,,,,,
J2315.6-5018,,,,,
J2316.9-5210,,,,,
J2317.0+3756,,,,,
J2317.4-4533,,,,,
J2318.2+1915,,,,,
J2318.6-1657,,,,,
J2319.1-4207,,,,,
J2319.6-0456,,,,,
J2319.7+1609,,,,,
J2320.8-0823,,,,,
J2321.0-6308,,,,,
J2321.0+2836,,,,,
J2321.4+5111,,,,,
J2321.5-1619,,,,,
J2321.7-6438,,,,,
J2321.9+3204,1.0010189758037218,0.04708563659531954,3.666807363001084,,
J2321.9+2734,,,,,
J2322.1+4440,,,,,
J2322.4-2906,,,,,
J2322.6-0735,,,,,
J2322.7+3436,,,,,
J2322.8-4916,,,,,
J2323.5-0317,0.767360626605595,0.02868331282051969,2.8108993572827528,0.38249992610972355,0.023620589826117505
J2323.6-0617,,,,,
J2323.8+4210,,,,,
J2324.7-4041,,,,,
J2324.7+0801,,,,,
J2325.2-2010,,,,,
J2325.2+3957,,,,,
J2325.4-4800,0.09875523847398752,0.025526734173627146,0.36174782329236144,,
J2325.4-3559,0.15607360228059372,0.02286898040422008,0.5717092760934812,,
J2325.6+1644,,,,,
J2325.7+1821,,,,,
J2325.9+6206,,,,,
J2326.2+0113,,,,,
J2326.9-0201,,,,,
J2327.3+4717,,,,,
J2327.4+0444,,,,,
J2327.5-3259,,,,,
J2327.5+0939,0.31306119524159914,0.03449137745821001,1.1467665683961028,,
J2328.3-4036,0.5997928462546461,0.04359335618205969,2.197086047400917,,
J2329.0+0832,,,,,
J2329.2+3755,,,,,
J2329.3-4955,1.353820969484094,0.017716217554839694,4.959147447833111,0.6508127955644183,0.013029213461784709
J2329.3-4733,,,,,
J2329.7+6101,,,,,
J2329.7-2118,,,,,
J2330.2+7759,,,,,
J2330.3-2332,,,,,
J2330.3-2948,,,,,
J2330.4+1230,,,,,
J2330.5+1102,,,,,
J2330.6-3726,,,,,
J2331.0-2147,0.21583991975681355,0.029413384259430256,0.7906377662405393,,
J2331.1-1653,,,,,
J2331.2-3839,,,,,
J2331.3-1558,,,,,
J2331.5-0258,,,,,
J2332.1-4118,,,,,
J2333.4-0133,,,,,
J2333.9-2343,,,,,
J2334.0-2528,,,,,
J2334.2+0736,,,,,
J2334.8+1432,,,,,
J2335.4-0128,,,,,
J2335.9-5811,,,,,
J2336.2-3136,,,,,
J2336.5-7622,,,,,
J2336.6+2356,,,,,
J2336.6-4115,,,,,
J2336.9-5859,,,,,
J2338.0-0230,0.1166333451179554,0.03463304748529829,0.42723666482604483,,
J2338.1+0325,,,,,
J2338.9+2124,,,,,
J2339.2-7403,,,,,
J2339.3-2656,,,,,
J2339.6+0242,,,,,
J2340.5+3854,,,,,
J2340.8+8015,,,,,
J2341.8-2917,,,,,
J2343.6+3438,,,,,
J2343.7-5624,,,,,
J2343.9+1539,,,,,
J2343.9+0546,,,,,
J2345.2-1555,1.1106886200031436,0.02687370876002155,4.068535470627886,0.5384461445483206,0.018728257630429856
J2345.9+3413,,,,,
J2346.7+0705,,,,,
J2346.7+8008,,,,,
J2347.0+5141,0.05933658406111656,0.01729102997141431,0.21735434451274266,-0.10711611897244487,0.017115780975284794
J2347.9+5436,,,,,
J2348.0-1630,0.6591134014393304,0.02229047911429317,2.414381676940674,0.3740492773234286,0.01790633839309178
J2348.1-4934,,,,,
J2348.3-6049,,,,,
J2348.6-0426,,,,,
J2349.2+4535,,,,,
J2349.4+0534,,,,,
J2350.4-0559,,,,,
J2350.6-3005,,,,,
J2350.9-1416,,,,,
J2351.3-7559,,,,,
J2351.7-3416,,,,,
J2352.0+1750,,,,,
J2352.1-4301,,,,,
J2352.9+3031,,,,,
J2353.1-4806,,,,,
J2353.5+6646,,,,,
J2353.5-1457,,,,,
J2353.7-3037,,,,,
J2353.8-3911,,,,,
J2354.1+2720,,,,,
J2354.1-0958,,,,,
J2354.6+4554,,,,,
J2354.9+8151,,,,,
J2355.7-3351,,,,,
J2356.2+4036,,,,,
J2357.0-4840,,,,,
J2357.4-0152,,,,,
J2357.4-1718,,,,,
J2357.8-5311,,,,,
J2358.0-4601,,,,,
J2358.1-2853,,,,,
J2358.3-1021,0.15142715151785693,0.035572882283711235,0.5546889794952617,,
J2358.3+3830,,,,,
J2358.4+6547,,,,,
J2358.5-1808,,,,,
J2359.0+3922,,,,,
J2359.0-3038,,,,,
J2359.1+1719,,,,,
J2359.2-3134,,,,,
J2359.3+0215,,,,,
J2359.3-2049,,,,,
J2359.7-5041,,,,,
J2359.9-3736,,,,,
J2359.9+3145,,,,,
